VOTER_ID,LAST_NAME,FIRST_NAME,MIDDLE_NAME,SUFFIX,GENDER,DATE_OF_BIRTH,REGISTRATION_DATE,PARTY,STATUS,HOUSE_NUMBER,STREET_NAME,APT,CITY,STATE,ZIP,COUNTY,PRECINCT,CONGRESSIONAL_DISTRICT,STATE_SENATE_DISTRICT,STATE_HOUSE_DISTRICT,PROPENSITY_SCORE
993461003,Lopez,Larry,M,Sr,M,1997-05-23,2021-11-18,NPA,A,4517,Center Blvd,#18,Leesburg,VA,20176,Loudoun County,458,VA-11,37,38,85
595881130,Martin,Matthew,P,III,M,1993-09-25,2012-06-16,REP,A,3467,Sunset Pl,,Leesburg,VA,20176,Loudoun County,933,VA-08,36,43,76
599951473,Johnson,Barbara,D,Jr,F,2004-12-26,2023-07-12,DEM,A,3624,Elm Ln,Apt 29,Falls Church,VA,22046,Falls Church City,910,VA-11,37,87,31
282359183,Mitchell,Karen,Rose,,F,2002-07-28,2021-02-23,NPA,A,6214,Maple Pl,#10,Reston,VA,20190,Fairfax County,340,VA-10,33,39,42
253045844,Hill,Robert,Ray,,M,1979-08-01,2003-01-30,LIB,A,6004,Washington Ct,,Fairfax,VA,22152,Fairfax County,157,VA-10,35,34,6
293589775,Collins,Dorothy,W,,F,1943-09-11,1979-12-15,REP,A,9064,Union Ave,,Sterling,VA,20164,Loudoun County,543,VA-10,30,38,83
651575951,Lopez,Gregory,Jo,,M,1969-02-18,1997-01-28,REP,A,6800,Maple Pl,,Herndon,VA,20171,Fairfax County,902,VA-10,35,45,58
390360213,Harris,Ryan,D,,M,1993-09-27,2017-01-14,REP,A,4340,Main Way,,Annandale,VA,22003,Fairfax County,919,VA-08,30,49,29
896053420,Anderson,Joseph,Jo,,M,1964-08-09,1990-05-30,DEM,A,2855,Maple Rd,#10,Herndon,VA,20170,Fairfax County,305,VA-10,30,40,76
661987206,Baker,Thomas,,,M,1987-10-25,2020-02-07,REP,A,832,River St,,Ashburn,VA,20148,Loudoun County,581,VA-11,36,49,100
338899188,Hill,Raymond,Jean,,M,1971-09-14,1995-05-08,REP,A,2558,Main Dr,,Sterling,VA,20165,Loudoun County,115,VA-08,35,41,28
384007049,Martinez,Mary,Mae,,F,1933-09-29,2001-02-06,NPA,A,8240,Hill Blvd,,Leesburg,VA,20175,Loudoun County,636,VA-10,32,41,34
421956934,Rodriguez,David,S,Sr,M,1947-08-23,1977-10-10,REP,I,2979,Washington Rd,,Alexandria,VA,22302,Alexandria City,715,VA-08,32,34,65
574591565,Thomas,Kevin,A,,M,1992-11-16,2014-08-07,DEM,I,2539,Hill Dr,#18,Annandale,VA,22003,Fairfax County,276,VA-11,32,39,94
391923807,Robinson,Kathleen,F,,F,2003-01-31,2024-08-01,GRN,A,346,Oak Ct,,Vienna,VA,22181,Fairfax County,948,VA-11,37,43,97
877405890,Campbell,Joshua,Jo,,M,1999-03-20,2018-03-29,NPA,A,5609,Union Ct,,Herndon,VA,20170,Fairfax County,625,VA-10,32,34,97
153148771,Phillips,Emma,Jo,II,F,1931-07-27,2006-05-08,NPA,I,5790,Center Ave,#6,Springfield,VA,22150,Fairfax County,312,VA-10,34,40,66
899591245,Smith,Jennifer,P,,F,1989-03-01,2012-05-25,NPA,A,1720,Highland Pl,,Falls Church,VA,22044,Falls Church City,116,VA-08,35,87,98
414778396,Carter,Nicole,D,,F,1988-02-27,2015-04-27,DEM,A,550,Sunset Way,,Falls Church,VA,22044,Falls Church City,323,VA-11,36,42,48
796619784,Lopez,Ronald,L,,M,1979-10-27,1998-09-16,DEM,A,9135,Mill Pl,,Chantilly,VA,20152,Fairfax County,167,VA-11,35,36,44
516756516,Edwards,Andrew,P,,M,1997-04-24,2021-06-25,REP,A,8977,Center Ln,,Herndon,VA,20171,Fairfax County,141,VA-11,36,87,81
595918162,Nelson,Mark,Ray,,M,1968-10-08,1990-01-26,NPA,A,5438,Main Ave,Apt 165,Fairfax,VA,22030,Fairfax County,864,VA-08,37,53,82
821252726,Martinez,Patricia,Ann,,F,1984-07-08,2014-07-27,DEM,A,7776,Pine St,,Lorton,VA,22079,Fairfax County,173,VA-08,39,48,12
530448855,Lopez,Larry,Ray,,M,1979-12-17,2020-09-09,REP,A,7487,Elm Way,Apt 488,Chantilly,VA,20151,Fairfax County,176,VA-10,34,38,1
748523009,Hill,Brian,J,,M,1996-08-08,2022-02-05,NPA,A,953,Spring St,,Leesburg,VA,20176,Loudoun County,969,VA-11,33,39,6
129658094,Clark,Larry,F,,M,2005-08-19,2024-03-15,REP,A,5249,Washington Blvd,,Springfield,VA,22150,Fairfax County,889,VA-10,37,44,34
385766802,Walker,Daniel,P,,M,1945-08-22,1988-07-03,REP,A,2984,Elm Rd,,Reston,VA,20190,Fairfax County,275,VA-11,37,47,61
449069597,Parker,Amy,E,,F,1983-10-07,2002-02-19,NPA,A,7711,School St,,Fairfax,VA,22102,Fairfax County,263,VA-10,30,44,69
420474498,Campbell,Helen,Lee,,F,2006-04-23,2024-11-05,IND,A,7669,Walnut Rd,,McLean,VA,22101,Fairfax County,912,VA-11,31,46,22
284423041,Rodriguez,Linda,Sue,,F,1986-07-22,2018-06-27,REP,A,7532,Center Rd,,Burke,VA,22015,Fairfax County,497,VA-10,35,34,45
701576895,Jones,Jerry,Jean,,M,1959-11-14,1979-12-04,REP,A,8983,Highland St,#45,Springfield,VA,22152,Fairfax County,353,VA-08,33,39,1
170401522,Gonzalez,Brandon,S,,M,1949-05-31,1992-02-05,DEM,A,9800,Spring Rd,,Chantilly,VA,20151,Fairfax County,698,VA-11,33,37,13
608365807,Roberts,Scott,W,,M,2001-04-15,2024-01-10,DEM,A,9700,Pine Rd,Apt 327,Burke,VA,22015,Fairfax County,417,VA-10,33,46,13
236203942,Harris,Kimberly,G,,F,1932-11-13,2008-03-12,REP,A,3844,Main St,Apt 384,Falls Church,VA,22044,Falls Church City,945,VA-08,34,35,19
312895369,Martinez,Sarah,F,Sr,F,1998-05-01,2023-12-10,REP,A,8942,Union Ave,,Springfield,VA,22152,Fairfax County,148,VA-10,37,35,43
910655739,Nguyen,Justin,Sue,,M,1941-07-03,1975-02-17,REP,I,7755,Walnut Way,,Reston,VA,20191,Fairfax County,508,VA-10,39,45,74
794728043,Turner,Janet,Mae,,F,1967-08-17,1992-09-20,NPA,A,3191,Highland Ln,Apt 41,Ashburn,VA,20148,Loudoun County,222,VA-08,34,36,29
568072450,Jones,Brandon,D,,M,2002-04-23,2021-05-18,DEM,A,8926,College Rd,,Centreville,VA,20120,Fairfax County,811,VA-11,33,46,85
907509543,Rivera,Margaret,Lynn,,F,1930-10-21,1999-03-18,REP,A,2942,Washington Ln,#28,McLean,VA,22102,Fairfax County,723,VA-11,31,40,98
342015499,Hill,Steven,Ann,,M,1934-05-23,2008-06-13,DEM,A,5470,Center Blvd,,Fairfax,VA,22124,Fairfax County,117,VA-11,33,39,30
799891975,Torres,Brenda,C,,F,1988-03-29,2010-06-09,GRN,A,4461,Maple St,,Leesburg,VA,20176,Loudoun County,638,VA-10,35,49,74
556131728,Edwards,Rebecca,,,F,1978-04-30,2014-02-16,NPA,A,6125,Chestnut Ln,,Ashburn,VA,20147,Loudoun County,689,VA-11,30,35,15
896599377,Sanchez,John,,,M,1956-01-12,2010-04-18,DEM,A,9078,Front Rd,#21,Manassas,VA,20108,Manassas City,779,VA-11,34,36,61
703284296,Edwards,Patricia,Marie,III,F,1946-03-13,1980-07-31,REP,A,4398,Broad Way,Apt 158,Woodbridge,VA,22191,Prince William County,286,VA-11,37,34,41
971581005,Wilson,Heather,R,,F,1940-08-22,1970-07-19,DEM,A,5145,College Ln,,Ashburn,VA,20148,Loudoun County,303,VA-11,39,41,97
744930437,Campbell,Ryan,H,,M,1989-09-15,2007-02-15,REP,A,4541,Chestnut Dr,,Chantilly,VA,20152,Fairfax County,990,VA-08,36,42,88
218303468,Collins,Samuel,Ann,,M,1996-06-16,2022-06-09,REP,A,415,Valley Rd,,Alexandria,VA,22312,Alexandria City,692,VA-11,37,42,9
592342143,Smith,Sarah,C,Sr,F,1946-01-09,1991-07-17,IND,A,1030,Broad Rd,,Falls Church,VA,22044,Falls Church City,544,VA-08,35,87,38
494295967,Murphy,Stephen,W,III,M,1986-07-27,2022-06-16,DEM,A,6272,Broad Pl,Apt 798,Arlington,VA,22204,Arlington County,536,VA-10,32,43,4
238309618,Collins,Donald,Mae,,M,1994-10-07,2015-04-18,DEM,A,9438,Valley Pl,,Falls Church,VA,22043,Falls Church City,762,VA-08,32,41,43
171402243,Robinson,Barbara,Jo,,F,1953-06-26,2004-10-26,NPA,A,2628,Highland Cir,,Sterling,VA,20166,Loudoun County,435,VA-11,37,46,56
558086339,Martinez,Stephanie,E,,F,1958-01-18,2001-07-02,DEM,A,3667,Park Ave,#39,Sterling,VA,20164,Loudoun County,852,VA-11,39,49,13
626941508,Taylor,Brandon,Mae,,M,2001-10-07,2019-05-20,DEM,A,8848,Pine St,Apt 264,Centreville,VA,20121,Fairfax County,407,VA-11,36,47,10
726881233,Anderson,Kenneth,E,,M,1990-12-05,2021-11-16,REP,A,1688,Main St,,Burke,VA,22015,Fairfax County,317,VA-10,30,41,42
805888557,Walker,Eric,N,,M,1987-01-21,2009-04-05,DEM,A,4915,Center Ln,,Annandale,VA,22003,Fairfax County,990,VA-10,37,47,3
510833977,Moore,Elizabeth,Lynn,,F,1953-05-11,1974-04-28,DEM,A,5900,Meadow St,,Fairfax,VA,22151,Fairfax County,215,VA-10,34,42,72
321885095,Allen,Donald,Jean,II,M,1999-07-24,2024-09-04,DEM,A,7387,Sunset Way,Apt 888,Springfield,VA,22150,Fairfax County,395,VA-08,36,43,69
694364236,Campbell,Kevin,Jo,,M,1954-01-29,1989-01-12,REP,A,4419,Center St,,Woodbridge,VA,22193,Prince William County,167,VA-08,39,87,56
516059851,Phillips,Lisa,Mae,,F,1952-12-02,1980-09-14,IND,A,6707,Oak Ln,#9,Falls Church,VA,22046,Falls Church City,320,VA-10,33,87,90
147031757,Thomas,Nancy,Lee,III,F,1977-01-02,2011-04-19,DEM,A,2358,Cherry Ct,,McLean,VA,22101,Fairfax County,125,VA-10,39,48,1
453666583,Thomas,Jack,B,,M,1975-03-11,1994-01-17,NPA,A,2689,Walnut Dr,,Springfield,VA,22152,Fairfax County,697,VA-11,35,41,86
507899679,Johnson,Stephen,H,II,M,2005-07-19,2023-12-23,NPA,A,4743,School Ln,#16,Centreville,VA,20120,Fairfax County,722,VA-11,35,38,12
492309683,Phillips,Susan,Jo,,F,1968-10-04,2004-12-23,NPA,A,271,Park Pl,Apt 219,Alexandria,VA,22309,Alexandria City,760,VA-08,33,45,80
106420084,Murphy,Rachel,,III,F,1935-06-13,2011-04-16,REP,A,1409,Lincoln Way,,Falls Church,VA,22046,Falls Church City,746,VA-11,33,47,33
123290626,Johnson,Christopher,Jean,,M,1991-05-04,2013-11-13,DEM,A,9991,Walnut Pl,,Vienna,VA,22180,Fairfax County,496,VA-10,34,35,19
878147508,Ramirez,William,N,,M,1951-09-22,1995-01-09,REP,A,3580,Park Pl,,Annandale,VA,22003,Fairfax County,929,VA-08,37,44,82
643677956,Robinson,Laura,,,F,1955-02-08,2010-02-27,NPA,A,653,River Ct,,Leesburg,VA,20177,Loudoun County,170,VA-08,39,45,5
438222298,White,Sarah,A,,F,1949-01-08,1973-08-04,REP,A,6732,Washington Way,,McLean,VA,22106,Fairfax County,746,VA-11,31,43,57
634409591,Hall,Nicole,P,,F,1982-08-12,2013-04-21,GRN,A,2259,Cherry Dr,#12,Vienna,VA,22180,Fairfax County,712,VA-08,32,67,59
743663544,Sanchez,Kevin,,Sr,M,1991-02-02,2020-07-07,DEM,A,2415,Front Rd,,Leesburg,VA,20177,Loudoun County,970,VA-10,39,43,7
398267281,Baker,Dennis,Lee,Sr,M,1983-12-18,2020-11-28,DEM,A,3258,School Way,Apt 339,Springfield,VA,22153,Fairfax County,823,VA-10,31,35,84
144986086,Lee,Dorothy,Lynn,Jr,F,1974-02-21,1999-09-21,DEM,A,7160,Hill St,,Springfield,VA,22153,Fairfax County,858,VA-10,39,38,29
264128494,Clark,Donald,N,,M,1967-05-18,1991-11-27,DEM,A,6837,Oak Rd,,Vienna,VA,22182,Fairfax County,189,VA-11,39,41,3
755545337,Harris,George,W,Sr,M,1930-06-02,1998-07-05,NPA,A,3452,Mill Ct,,Arlington,VA,22209,Arlington County,909,VA-10,37,41,57
414107655,Martinez,Joshua,C,,M,1941-10-16,2009-06-23,REP,A,4780,Sunset Ct,,Woodbridge,VA,22194,Prince William County,241,VA-11,36,42,99
984042458,Gonzalez,Jeffrey,A,,M,1980-04-03,2024-06-25,IND,A,1516,Mill Ave,,Vienna,VA,22182,Fairfax County,278,VA-11,32,43,78
633004989,Flores,Rebecca,B,,F,1948-04-30,1981-12-24,DEM,A,3705,Broad Pl,,Woodbridge,VA,22192,Prince William County,122,VA-08,37,86,6
129911556,Wright,Jonathan,C,,M,1955-08-25,2019-02-17,REP,A,9654,Maple Blvd,Apt 648,Fairfax,VA,22060,Fairfax County,558,VA-11,36,39,40
729359157,Stewart,Stephen,G,,M,2001-11-28,2024-11-12,NPA,A,8468,Lincoln Rd,,Chantilly,VA,20151,Fairfax County,806,VA-10,30,37,5
334097644,Scott,Justin,K,,M,1999-11-07,2019-08-05,REP,A,8478,Chestnut Ct,,McLean,VA,22102,Fairfax County,803,VA-11,35,35,42
180152447,Williams,Samantha,Lee,,F,1933-07-03,1981-05-23,REP,A,7938,College Cir,,Fairfax,VA,22150,Fairfax County,944,VA-10,30,43,37
246786040,Flores,Laura,,II,F,1935-03-14,1990-10-29,DEM,A,5951,Spring Way,,Annandale,VA,22003,Fairfax County,894,VA-08,33,47,73
556012552,Nelson,Carolyn,Marie,,F,1958-04-27,1991-09-15,DEM,A,6258,Center Blvd,,Annandale,VA,22003,Fairfax County,583,VA-11,36,46,2
473534240,Hernandez,Mary,L,,F,1994-12-07,2014-02-09,DEM,A,4796,School Ave,,Chantilly,VA,20151,Fairfax County,576,VA-11,30,86,26
237445335,Evans,Carolyn,M,,F,2000-04-06,2022-08-30,REP,I,7631,Cedar Cir,Apt 137,Chantilly,VA,20152,Fairfax County,761,VA-08,32,44,75
790250484,Flores,Paul,C,,M,1955-08-13,2010-12-26,REP,A,6997,Forest Blvd,Apt 391,Ashburn,VA,20147,Loudoun County,879,VA-08,35,38,64
100852145,Nguyen,Amanda,L,,F,1991-12-17,2018-11-03,DEM,A,1618,Park Cir,#31,Chantilly,VA,20152,Fairfax County,950,VA-08,35,44,6
169710448,Jones,Mark,T,,M,1964-07-12,2014-10-20,NPA,A,8000,Park Cir,,Fairfax,VA,22060,Fairfax County,214,VA-11,37,53,52
156686948,Clark,Anna,L,,F,1930-09-06,2019-03-18,REP,A,7572,Cedar St,,Fairfax,VA,22151,Fairfax County,956,VA-10,32,44,76
149775531,Ramirez,Nicholas,Ray,,M,1931-12-12,1999-04-15,DEM,A,4823,Cherry Ave,,Herndon,VA,20170,Fairfax County,166,VA-10,30,37,32
360385581,Wright,Steven,Marie,,M,1957-10-22,1984-01-24,REP,I,2955,Mill Rd,,Vienna,VA,22180,Fairfax County,232,VA-08,34,44,83
850268628,Flores,Nancy,,,F,1974-07-27,1996-02-18,NPA,A,6385,River Blvd,,Burke,VA,22015,Fairfax County,247,VA-10,32,45,79
636970842,Green,Dennis,Ray,,M,1948-05-28,1988-03-04,DEM,A,9805,Pine Ln,,Chantilly,VA,20152,Fairfax County,376,VA-08,39,41,32
941549820,Robinson,Frank,F,,M,1960-01-12,2022-08-07,REP,A,2243,River St,#38,Vienna,VA,22181,Fairfax County,114,VA-11,36,49,96
930386149,Lewis,Heather,Mae,,F,1970-11-25,2000-06-20,DEM,A,6466,Market Ln,,Herndon,VA,20170,Fairfax County,491,VA-10,32,86,86
704894343,Rivera,Heather,S,III,F,2006-05-20,2024-10-26,DEM,A,3289,Lake Dr,,Arlington,VA,22202,Arlington County,867,VA-11,33,42,53
376828850,Brown,Patrick,E,,M,1992-11-03,2014-11-09,DEM,A,4213,Front Way,,Arlington,VA,22202,Arlington County,599,VA-11,31,34,5
659155913,Taylor,Brenda,K,,F,1955-06-13,1990-09-20,REP,A,1105,Walnut Pl,,Fairfax,VA,22101,Fairfax County,891,VA-08,39,46,6
810698553,Davis,Elizabeth,J,II,F,1987-11-20,2011-09-17,NPA,A,8039,Front Ave,,Burke,VA,22015,Fairfax County,778,VA-10,37,46,29
297816975,Taylor,Brenda,Lynn,,F,1950-06-15,1985-09-29,REP,A,1329,Main Rd,Apt 460,Manassas,VA,20110,Manassas City,279,VA-11,34,53,53
280926067,Martinez,Ryan,Rose,,M,1946-12-01,2002-06-11,NPA,A,524,Hill Ct,Apt 197,Chantilly,VA,20152,Fairfax County,114,VA-11,34,37,84
240930757,Thompson,Joseph,L,,M,1958-03-15,1989-04-14,DEM,A,9210,Pine Ln,#1,Reston,VA,20190,Fairfax County,628,VA-08,35,87,59
915028324,Davis,Donna,Jean,Jr,F,2000-01-21,2024-09-18,DEM,A,578,Pine Way,,Woodbridge,VA,22192,Prince William County,519,VA-10,35,41,30
344109289,Taylor,Samuel,Ann,Jr,M,2000-07-28,2023-02-04,DEM,A,9121,Oak Rd,,Annandale,VA,22003,Fairfax County,993,VA-08,36,41,76
300330668,Martinez,Raymond,G,,M,1985-05-09,2023-11-20,DEM,A,6694,College Cir,,McLean,VA,22106,Fairfax County,955,VA-10,35,86,57
423511951,Ramirez,Nicole,D,,F,1974-03-20,2015-04-26,REP,A,342,River Ave,#50,Ashburn,VA,20148,Loudoun County,773,VA-08,37,42,37
825480666,Lee,Nancy,A,II,F,1965-12-12,1991-04-06,DEM,A,2407,School Ln,,McLean,VA,22106,Fairfax County,104,VA-08,37,38,31
228015227,Edwards,Mark,F,,M,1997-03-13,2020-11-21,NPA,A,855,Hill St,,Chantilly,VA,20151,Fairfax County,762,VA-11,31,48,16
851634174,Harris,Ronald,P,Jr,M,1929-07-22,1989-11-08,NPA,A,640,Washington Ave,,Herndon,VA,20171,Fairfax County,904,VA-11,35,34,18
551744840,Hill,Amanda,Marie,,F,1986-10-24,2017-12-10,REP,I,107,Park Blvd,,Herndon,VA,20170,Fairfax County,331,VA-10,37,48,92
634702154,Lopez,Brian,,,M,1937-03-06,1972-05-18,REP,A,9173,Maple Blvd,,Sterling,VA,20164,Loudoun County,290,VA-08,32,41,7
132570735,Martin,Scott,N,,M,1934-01-15,1991-12-19,REP,A,4124,Highland Way,#25,Woodbridge,VA,22193,Prince William County,413,VA-08,34,47,34
217958183,Hall,Lisa,Sue,,F,1966-04-05,2003-05-03,REP,I,6142,Maple Rd,,Woodbridge,VA,22192,Prince William County,653,VA-08,37,45,67
945488046,Rodriguez,Heather,,,F,1992-04-01,2023-05-25,REP,A,5335,Walnut St,,McLean,VA,22106,Fairfax County,444,VA-08,31,38,58
254638447,Edwards,Brenda,A,,F,1973-09-10,2023-06-08,NPA,A,2343,Mill Ave,,Sterling,VA,20165,Loudoun County,170,VA-08,33,87,53
152624468,Campbell,Katherine,K,,F,2001-12-24,2022-01-09,NPA,A,6566,Forest Ct,Apt 913,Burke,VA,22015,Fairfax County,736,VA-11,33,38,85
400574412,Murphy,Angela,W,,F,1978-05-10,2020-05-12,REP,A,3581,Spring Pl,#46,Vienna,VA,22180,Fairfax County,928,VA-11,36,49,72
646503654,Collins,Joseph,N,,M,1962-11-15,2013-02-26,NPA,I,3625,Mill St,Apt 349,Fairfax,VA,22152,Fairfax County,111,VA-10,34,46,11
517967131,Gonzalez,Kevin,G,,M,1994-11-27,2016-11-14,REP,A,7605,Church Blvd,,Manassas,VA,20110,Manassas City,116,VA-11,35,46,28
146508439,Torres,David,,,M,1985-07-02,2015-12-28,DEM,A,3363,Elm Ct,,Leesburg,VA,20175,Loudoun County,605,VA-11,33,45,19
786022853,Ramirez,Sharon,,IV,F,1955-01-03,1991-02-28,DEM,A,8544,Church Dr,#49,Alexandria,VA,22304,Alexandria City,376,VA-10,39,41,26
580000449,Collins,Stephen,L,Jr,M,1989-08-29,2017-03-23,DEM,A,8312,Park Rd,#7,Falls Church,VA,22041,Falls Church City,886,VA-08,30,87,6
491410337,Baker,Jessica,,,F,1977-07-06,2022-05-11,REP,A,6633,River Pl,,Lorton,VA,22079,Fairfax County,783,VA-08,34,42,2
641079298,Lopez,Frank,J,,M,2003-02-08,2022-06-14,DEM,A,317,Valley St,,McLean,VA,22106,Fairfax County,460,VA-08,35,49,79
631346703,Torres,Brenda,P,,F,1988-06-21,2019-05-30,REP,A,3715,Church Ln,#9,Woodbridge,VA,22192,Prince William County,671,VA-11,32,37,28
803789100,White,Sharon,K,Sr,F,1947-06-08,2005-03-30,NPA,I,4423,Center Cir,,Ashburn,VA,20148,Loudoun County,824,VA-08,30,35,69
560731187,Garcia,James,D,,M,1933-10-29,1974-09-14,REP,A,9744,Lake Ave,,Leesburg,VA,20177,Loudoun County,148,VA-08,32,53,64
970258472,Robinson,Heather,T,,F,1929-06-27,1989-10-06,LIB,A,695,Mill Way,,Fairfax,VA,22032,Fairfax County,409,VA-10,37,40,60
747747224,Wright,Jason,Lynn,,M,1940-12-01,2005-07-28,DEM,A,6678,Elm Cir,,Reston,VA,20191,Fairfax County,778,VA-11,39,34,57
738195468,Scott,Patricia,N,II,F,1976-09-29,1995-02-08,DEM,A,1286,Front Ln,,Burke,VA,22015,Fairfax County,757,VA-11,33,86,7
116833364,Parker,Brenda,,,F,1988-01-26,2020-01-19,REP,A,372,Lincoln Rd,,McLean,VA,22106,Fairfax County,225,VA-11,30,36,64
983390229,Green,Gary,N,,M,1946-05-14,1985-07-02,REP,A,2375,Hill Cir,#23,Chantilly,VA,20152,Fairfax County,505,VA-10,31,42,31
753852734,Mitchell,Raymond,W,Sr,M,1954-06-01,2022-05-19,LIB,A,5886,Broad Way,,McLean,VA,22106,Fairfax County,773,VA-10,36,43,52
108794538,Phillips,Heather,P,,F,1967-05-05,2024-01-31,DEM,A,8874,Oak Blvd,,Lorton,VA,22079,Fairfax County,550,VA-10,30,87,17
835026019,Murphy,Nancy,N,III,F,1934-12-23,2011-12-09,NPA,A,8128,Front Rd,#15,Woodbridge,VA,22192,Prince William County,550,VA-08,39,34,6
448084487,Edwards,Helen,Ray,,F,1939-02-21,1980-01-08,DEM,A,5876,Highland St,,Herndon,VA,20170,Fairfax County,752,VA-10,34,38,55
271566508,Parker,Amanda,Lynn,,F,1957-12-19,2015-09-16,REP,A,2323,Forest Rd,,Arlington,VA,22207,Arlington County,833,VA-10,34,46,10
679662627,Torres,Jason,R,,M,2006-08-09,2024-05-03,REP,I,3948,Front Cir,Apt 147,Alexandria,VA,22315,Alexandria City,770,VA-10,35,35,71
568021128,Anderson,Laura,G,,F,1956-05-23,1994-07-23,REP,A,8793,Oak Ln,,Leesburg,VA,20177,Loudoun County,242,VA-08,32,45,61
189529910,Stewart,David,C,,M,2003-09-05,2023-09-18,DEM,A,5354,Main Ct,Apt 762,Falls Church,VA,22041,Falls Church City,892,VA-10,35,36,91
106311887,Evans,Sandra,K,,F,1941-10-31,2019-05-04,NPA,A,9393,School Ave,Apt 135,McLean,VA,22102,Fairfax County,867,VA-08,30,45,14
871834175,Phillips,Catherine,S,II,F,1992-10-11,2023-10-01,NPA,A,5173,Broad Blvd,,Arlington,VA,22204,Arlington County,686,VA-10,36,35,24
338653750,Hall,Debra,,,F,1967-11-17,1988-02-02,REP,A,4033,Union Ct,,Ashburn,VA,20147,Loudoun County,238,VA-11,32,48,17
750159178,Hall,Samuel,,,M,1977-11-04,1995-07-26,DEM,A,8064,Spring Pl,,Woodbridge,VA,22193,Prince William County,621,VA-10,31,35,97
921318437,Perez,Amanda,Rose,,F,2005-04-06,2024-04-09,REP,A,1382,Lake Pl,#25,Lorton,VA,22079,Fairfax County,288,VA-10,32,47,24
504916285,Anderson,Anna,B,,F,1975-09-11,2002-04-23,REP,A,3304,Sunset Way,,Woodbridge,VA,22191,Prince William County,122,VA-08,34,46,96
237742258,Wilson,Patricia,Rose,II,F,2000-04-28,2018-01-13,REP,I,8968,Lake Pl,,Alexandria,VA,22306,Alexandria City,463,VA-11,31,45,58
858669322,King,Jessica,N,,F,1940-10-01,1980-03-31,DEM,A,975,Center Pl,#27,Woodbridge,VA,22194,Prince William County,949,VA-10,34,86,61
223393630,Clark,Richard,N,,M,1950-11-02,2011-05-11,REP,A,7450,Market Rd,#15,Centreville,VA,20121,Fairfax County,269,VA-10,36,40,49
934507540,Murphy,Edward,H,,M,1938-08-29,2017-04-08,DEM,A,9576,Oak St,,Burke,VA,22015,Fairfax County,137,VA-11,32,87,36
928727323,Jones,Emily,M,,F,2000-02-04,2020-11-06,NPA,I,3040,School Ave,,Manassas,VA,20111,Manassas City,460,VA-08,39,46,23
645699513,Nelson,Shirley,Ray,IV,F,1934-11-30,2022-09-04,REP,A,6036,School Cir,,Lorton,VA,22079,Fairfax County,508,VA-11,32,37,46
818764984,Walker,Brandon,N,,M,1986-01-15,2014-09-22,REP,I,7945,Chestnut Dr,,Herndon,VA,20170,Fairfax County,342,VA-11,32,39,73
169743427,Phillips,Ashley,Jean,,F,2005-06-07,2024-03-25,REP,A,1588,Cedar Way,,Lorton,VA,22079,Fairfax County,664,VA-08,34,37,31
199713203,Martin,Kenneth,J,,M,1970-02-17,2018-09-12,REP,A,3034,River Ave,Apt 855,Arlington,VA,22213,Arlington County,203,VA-10,36,44,62
473013747,Baker,Scott,B,IV,M,1958-06-06,1987-05-18,REP,A,4917,Main Ct,#49,Springfield,VA,22151,Fairfax County,446,VA-08,33,43,67
678632927,Moore,Nicole,,,F,1960-10-18,2016-04-20,REP,A,5453,Washington Blvd,,Lorton,VA,22079,Fairfax County,865,VA-08,34,48,12
553524380,Clark,Patricia,G,,F,1931-08-10,2022-06-01,NPA,A,4373,College Pl,Apt 967,Arlington,VA,22202,Arlington County,484,VA-11,37,37,34
291069859,Young,Timothy,Ann,,M,2001-12-16,2021-01-10,NPA,I,3499,Mill Cir,,Vienna,VA,22181,Fairfax County,950,VA-10,35,34,65
790094298,Parker,Jacob,L,,M,1986-03-05,2010-09-29,REP,A,5513,Oak Dr,#33,Arlington,VA,22203,Arlington County,862,VA-10,34,53,99
483678064,Murphy,Karen,,,F,1973-09-26,2007-11-14,REP,A,3642,River Blvd,,Manassas,VA,20108,Manassas City,463,VA-10,34,43,21
126867368,Clark,Gregory,J,,M,1960-07-19,2017-11-17,NPA,A,774,Meadow Cir,,Ashburn,VA,20148,Loudoun County,874,VA-10,35,87,27
134243421,Robinson,Rebecca,Lynn,,F,1968-11-01,2005-12-20,DEM,A,4983,Maple Ave,Apt 647,Centreville,VA,20120,Fairfax County,430,VA-11,30,35,64
795687831,Taylor,Robert,,,M,2002-02-10,2020-05-23,NPA,A,5140,Highland Blvd,,Arlington,VA,22204,Arlington County,999,VA-11,36,44,99
431063584,Campbell,Paul,,III,M,1981-07-24,2016-03-13,REP,A,359,Cherry Blvd,,Ashburn,VA,20147,Loudoun County,699,VA-10,30,53,64
301754478,Scott,Anthony,F,,M,1987-09-14,2012-08-13,NPA,A,7558,Park Ln,,Reston,VA,20191,Fairfax County,694,VA-10,31,34,93
218758081,Moore,Betty,Jo,,F,1997-02-10,2018-12-01,DEM,A,8738,Lincoln Way,,Vienna,VA,22182,Fairfax County,278,VA-11,35,44,88
268562642,Wright,Anthony,P,,M,2004-04-22,2023-09-30,REP,I,9074,School St,,Ashburn,VA,20147,Loudoun County,914,VA-10,33,42,13
303806198,Robinson,Pamela,S,,F,2004-02-22,2022-12-22,NPA,A,5251,Pine Pl,,Fairfax,VA,22150,Fairfax County,246,VA-08,33,41,8
